SI,Emoji Unicode,Emoji Name,Emoji Character
2643,U+1F6B6-U+1F3FF-U+200D-U+2642-U+200D-U+27A1-U+FE0F,:man_walking_facing_right_dark_skin_tone:,🚶🏿‍♂‍➡️
2644,U+1F6B6-U+1F3FF-U+200D-U+2642-U+FE0F-U+200D-U+27A1,:man_walking_facing_right_dark_skin_tone:,🚶🏿‍♂️‍➡
2645,U+1F6B6-U+1F3FF-U+200D-U+2642-U+200D-U+27A1,:man_walking_facing_right_dark_skin_tone:,🚶🏿‍♂‍➡
2646,U+1F6B6-U+1F3FB-U+200D-U+2642-U+FE0F-U+200D-U+27A1-U+FE0F,:man_walking_facing_right_light_skin_tone:,🚶🏻‍♂️‍➡️
2647,U+1F6B6-U+1F3FB-U+200D-U+2642-U+200D-U+27A1-U+FE0F,:man_walking_facing_right_light_skin_tone:,🚶🏻‍♂‍➡️
2648,U+1F6B6-U+1F3FB-U+200D-U+2642-U+FE0F-U+200D-U+27A1,:man_walking_facing_right_light_skin_tone:,🚶🏻‍♂️‍➡
2649,U+1F6B6-U+1F3FB-U+200D-U+2642-U+200D-U+27A1,:man_walking_facing_right_light_skin_tone:,🚶🏻‍♂‍➡
2650,U+1F6B6-U+1F3FE-U+200D-U+2642-U+FE0F-U+200D-U+27A1-U+FE0F,:man_walking_facing_right_medium-dark_skin_tone:,🚶🏾‍♂️‍➡️
2651,U+1F6B6-U+1F3FE-U+200D-U+2642-U+200D-U+27A1-U+FE0F,:man_walking_facing_right_medium-dark_skin_tone:,🚶🏾‍♂‍➡️
2652,U+1F6B6-U+1F3FE-U+200D-U+2642-U+FE0F-U+200D-U+27A1,:man_walking_facing_right_medium-dark_skin_tone:,🚶🏾‍♂️‍➡
2653,U+1F6B6-U+1F3FE-U+200D-U+2642-U+200D-U+27A1,:man_walking_facing_right_medium-dark_skin_tone:,🚶🏾‍♂‍➡
2654,U+1F6B6-U+1F3FC-U+200D-U+2642-U+FE0F-U+200D-U+27A1-U+FE0F,:man_walking_facing_right_medium-light_skin_tone:,🚶🏼‍♂️‍➡️
2655,U+1F6B6-U+1F3FC-U+200D-U+2642-U+200D-U+27A1-U+FE0F,:man_walking_facing_right_medium-light_skin_tone:,🚶🏼‍♂‍➡️
2656,U+1F6B6-U+1F3FC-U+200D-U+2642-U+FE0F-U+200D-U+27A1,:man_walking_facing_right_medium-light_skin_tone:,🚶🏼‍♂️‍➡
2657,U+1F6B6-U+1F3FC-U+200D-U+2642-U+200D-U+27A1,:man_walking_facing_right_medium-light_skin_tone:,🚶🏼‍♂‍➡
2658,U+1F6B6-U+1F3FD-U+200D-U+2642-U+FE0F-U+200D-U+27A1-U+FE0F,:man_walking_facing_right_medium_skin_tone:,🚶🏽‍♂️‍➡️
2659,U+1F6B6-U+1F3FD-U+200D-U+2642-U+200D-U+27A1-U+FE0F,:man_walking_facing_right_medium_skin_tone:,🚶🏽‍♂‍➡️
2660,U+1F6B6-U+1F3FD-U+200D-U+2642-U+FE0F-U+200D-U+27A1,:man_walking_facing_right_medium_skin_tone:,🚶🏽‍♂️‍➡
2661,U+1F6B6-U+1F3FD-U+200D-U+2642-U+200D-U+27A1,:man_walking_facing_right_medium_skin_tone:,🚶🏽‍♂‍➡
2662,U+1F6B6-U+1F3FB-U+200D-U+2642-U+FE0F,:man_walking_light_skin_tone:,🚶🏻‍♂️
2663,U+1F6B6-U+1F3FB-U+200D-U+2642,:man_walking_light_skin_tone:,🚶🏻‍♂
2664,U+1F6B6-U+1F3FE-U+200D-U+2642-U+FE0F,:man_walking_medium-dark_skin_tone:,🚶🏾‍♂️
2665,U+1F6B6-U+1F3FE-U+200D-U+2642,:man_walking_medium-dark_skin_tone:,🚶🏾‍♂
2666,U+1F6B6-U+1F3FC-U+200D-U+2642-U+FE0F,:man_walking_medium-light_skin_tone:,🚶🏼‍♂️
2667,U+1F6B6-U+1F3FC-U+200D-U+2642,:man_walking_medium-light_skin_tone:,🚶🏼‍♂
2668,U+1F6B6-U+1F3FD-U+200D-U+2642-U+FE0F,:man_walking_medium_skin_tone:,🚶🏽‍♂️
2669,U+1F6B6-U+1F3FD-U+200D-U+2642,:man_walking_medium_skin_tone:,🚶🏽‍♂
2670,U+1F473-U+200D-U+2642-U+FE0F,:man_wearing_turban:,👳‍♂️
2671,U+1F473-U+200D-U+2642,:man_wearing_turban:,👳‍♂
2672,U+1F473-U+1F3FF-U+200D-U+2642-U+FE0F,:man_wearing_turban_dark_skin_tone:,👳🏿‍♂️
2673,U+1F473-U+1F3FF-U+200D-U+2642,:man_wearing_turban_dark_skin_tone:,👳🏿‍♂
2674,U+1F473-U+1F3FB-U+200D-U+2642-U+FE0F,:man_wearing_turban_light_skin_tone:,👳🏻‍♂️
2675,U+1F473-U+1F3FB-U+200D-U+2642,:man_wearing_turban_light_skin_tone:,👳🏻‍♂
2676,U+1F473-U+1F3FE-U+200D-U+2642-U+FE0F,:man_wearing_turban_medium-dark_skin_tone:,👳🏾‍♂️
2677,U+1F473-U+1F3FE-U+200D-U+2642,:man_wearing_turban_medium-dark_skin_tone:,👳🏾‍♂
2678,U+1F473-U+1F3FC-U+200D-U+2642-U+FE0F,:man_wearing_turban_medium-light_skin_tone:,👳🏼‍♂️
2679,U+1F473-U+1F3FC-U+200D-U+2642,:man_wearing_turban_medium-light_skin_tone:,👳🏼‍♂
2680,U+1F473-U+1F3FD-U+200D-U+2642-U+FE0F,:man_wearing_turban_medium_skin_tone:,👳🏽‍♂️
2681,U+1F473-U+1F3FD-U+200D-U+2642,:man_wearing_turban_medium_skin_tone:,👳🏽‍♂
2682,U+1F468-U+200D-U+1F9B3,:man_white_hair:,👨‍🦳
2683,U+1F470-U+200D-U+2642-U+FE0F,:man_with_veil:,👰‍♂️
2684,U+1F470-U+200D-U+2642,:man_with_veil:,👰‍♂
2685,U+1F470-U+1F3FF-U+200D-U+2642-U+FE0F,:man_with_veil_dark_skin_tone:,👰🏿‍♂️
2686,U+1F470-U+1F3FF-U+200D-U+2642,:man_with_veil_dark_skin_tone:,👰🏿‍♂
2687,U+1F470-U+1F3FB-U+200D-U+2642-U+FE0F,:man_with_veil_light_skin_tone:,👰🏻‍♂️
2688,U+1F470-U+1F3FB-U+200D-U+2642,:man_with_veil_light_skin_tone:,👰🏻‍♂
2689,U+1F470-U+1F3FE-U+200D-U+2642-U+FE0F,:man_with_veil_medium-dark_skin_tone:,👰🏾‍♂️
2690,U+1F470-U+1F3FE-U+200D-U+2642,:man_with_veil_medium-dark_skin_tone:,👰🏾‍♂
2691,U+1F470-U+1F3FC-U+200D-U+2642-U+FE0F,:man_with_veil_medium-light_skin_tone:,👰🏼‍♂️
2692,U+1F470-U+1F3FC-U+200D-U+2642,:man_with_veil_medium-light_skin_tone:,👰🏼‍♂
2693,U+1F470-U+1F3FD-U+200D-U+2642-U+FE0F,:man_with_veil_medium_skin_tone:,👰🏽‍♂️
2694,U+1F470-U+1F3FD-U+200D-U+2642,:man_with_veil_medium_skin_tone:,👰🏽‍♂
2695,U+1F468-U+200D-U+1F9AF,:man_with_white_cane:,👨‍🦯
2696,U+1F468-U+1F3FF-U+200D-U+1F9AF,:man_with_white_cane_dark_skin_tone:,👨🏿‍🦯
2697,U+1F468-U+200D-U+1F9AF-U+200D-U+27A1-U+FE0F,:man_with_white_cane_facing_right:,👨‍🦯‍➡️
2698,U+1F468-U+200D-U+1F9AF-U+200D-U+27A1,:man_with_white_cane_facing_right:,👨‍🦯‍➡
2699,U+1F468-U+1F3FF-U+200D-U+1F9AF-U+200D-U+27A1-U+FE0F,:man_with_white_cane_facing_right_dark_skin_tone:,👨🏿‍🦯‍➡️
2700,U+1F468-U+1F3FF-U+200D-U+1F9AF-U+200D-U+27A1,:man_with_white_cane_facing_right_dark_skin_tone:,👨🏿‍🦯‍➡
2701,U+1F468-U+1F3FB-U+200D-U+1F9AF-U+200D-U+27A1-U+FE0F,:man_with_white_cane_facing_right_light_skin_tone:,👨🏻‍🦯‍➡️
2702,U+1F468-U+1F3FB-U+200D-U+1F9AF-U+200D-U+27A1,:man_with_white_cane_facing_right_light_skin_tone:,👨🏻‍🦯‍➡
2703,U+1F468-U+1F3FE-U+200D-U+1F9AF-U+200D-U+27A1-U+FE0F,:man_with_white_cane_facing_right_medium-dark_skin_tone:,👨🏾‍🦯‍➡️
2704,U+1F468-U+1F3FE-U+200D-U+1F9AF-U+200D-U+27A1,:man_with_white_cane_facing_right_medium-dark_skin_tone:,👨🏾‍🦯‍➡
2705,U+1F468-U+1F3FC-U+200D-U+1F9AF-U+200D-U+27A1-U+FE0F,:man_with_white_cane_facing_right_medium-light_skin_tone:,👨🏼‍🦯‍➡️
2706,U+1F468-U+1F3FC-U+200D-U+1F9AF-U+200D-U+27A1,:man_with_white_cane_facing_right_medium-light_skin_tone:,👨🏼‍🦯‍➡
2707,U+1F468-U+1F3FD-U+200D-U+1F9AF-U+200D-U+27A1-U+FE0F,:man_with_white_cane_facing_right_medium_skin_tone:,👨🏽‍🦯‍➡️
2708,U+1F468-U+1F3FD-U+200D-U+1F9AF-U+200D-U+27A1,:man_with_white_cane_facing_right_medium_skin_tone:,👨🏽‍🦯‍➡
2709,U+1F468-U+1F3FB-U+200D-U+1F9AF,:man_with_white_cane_light_skin_tone:,👨🏻‍🦯
2710,U+1F468-U+1F3FE-U+200D-U+1F9AF,:man_with_white_cane_medium-dark_skin_tone:,👨🏾‍🦯
2711,U+1F468-U+1F3FC-U+200D-U+1F9AF,:man_with_white_cane_medium-light_skin_tone:,👨🏼‍🦯
2712,U+1F468-U+1F3FD-U+200D-U+1F9AF,:man_with_white_cane_medium_skin_tone:,👨🏽‍🦯
2713,U+1F9DF-U+200D-U+2642-U+FE0F,:man_zombie:,🧟‍♂️
2714,U+1F9DF-U+200D-U+2642,:man_zombie:,🧟‍♂
2715,U+1F96D,:mango:,🥭
2716,U+1F570-U+FE0F,:mantelpiece_clock:,🕰️
2717,U+1F570,:mantelpiece_clock:,🕰
2718,U+1F9BD,:manual_wheelchair:,🦽
2719,U+1F45E,:man’s_shoe:,👞
2720,U+1F5FE,:map_of_Japan:,🗾
2721,U+1F341,:maple_leaf:,🍁
2722,U+1FA87,:maracas:,🪇
2723,U+1F94B,:martial_arts_uniform:,🥋
2724,U+1F9C9,:mate:,🧉
2725,U+1F356,:meat_on_bone:,🍖
2726,U+1F9D1-U+200D-U+1F527,:mechanic:,🧑‍🔧
2727,U+1F9D1-U+1F3FF-U+200D-U+1F527,:mechanic_dark_skin_tone:,🧑🏿‍🔧
2728,U+1F9D1-U+1F3FB-U+200D-U+1F527,:mechanic_light_skin_tone:,🧑🏻‍🔧
2729,U+1F9D1-U+1F3FE-U+200D-U+1F527,:mechanic_medium-dark_skin_tone:,🧑🏾‍🔧
2730,U+1F9D1-U+1F3FC-U+200D-U+1F527,:mechanic_medium-light_skin_tone:,🧑🏼‍🔧
2731,U+1F9D1-U+1F3FD-U+200D-U+1F527,:mechanic_medium_skin_tone:,🧑🏽‍🔧
2732,U+1F9BE,:mechanical_arm:,🦾
2733,U+1F9BF,:mechanical_leg:,🦿
2734,U+2695-U+FE0F,:medical_symbol:,⚕️
2735,U+2695,:medical_symbol:,⚕
2736,U+1F3FE,:medium-dark_skin_tone:,🏾
2737,U+1F3FC,:medium-light_skin_tone:,🏼
2738,U+1F3FD,:medium_skin_tone:,🏽
2739,U+1F4E3,:megaphone:,📣
2740,U+1F348,:melon:,🍈
2741,U+1FAE0,:melting_face:,🫠
2742,U+1F4DD,:memo:,📝
2743,U+1F46C,:men_holding_hands:,👬
2744,U+1F46C-U+1F3FF,:men_holding_hands_dark_skin_tone:,👬🏿
2745,U+1F468-U+1F3FF-U+200D-U+1F91D-U+200D-U+1F468-U+1F3FB,:men_holding_hands_dark_skin_tone_light_skin_tone:,👨🏿‍🤝‍👨🏻
2746,U+1F468-U+1F3FF-U+200D-U+1F91D-U+200D-U+1F468-U+1F3FE,:men_holding_hands_dark_skin_tone_medium-dark_skin_tone:,👨🏿‍🤝‍👨🏾
2747,U+1F468-U+1F3FF-U+200D-U+1F91D-U+200D-U+1F468-U+1F3FC,:men_holding_hands_dark_skin_tone_medium-light_skin_tone:,👨🏿‍🤝‍👨🏼
2748,U+1F468-U+1F3FF-U+200D-U+1F91D-U+200D-U+1F468-U+1F3FD,:men_holding_hands_dark_skin_tone_medium_skin_tone:,👨🏿‍🤝‍👨🏽
2749,U+1F46C-U+1F3FB,:men_holding_hands_light_skin_tone:,👬🏻
2750,U+1F468-U+1F3FB-U+200D-U+1F91D-U+200D-U+1F468-U+1F3FF,:men_holding_hands_light_skin_tone_dark_skin_tone:,👨🏻‍🤝‍👨🏿
2751,U+1F468-U+1F3FB-U+200D-U+1F91D-U+200D-U+1F468-U+1F3FE,:men_holding_hands_light_skin_tone_medium-dark_skin_tone:,👨🏻‍🤝‍👨🏾
2752,U+1F468-U+1F3FB-U+200D-U+1F91D-U+200D-U+1F468-U+1F3FC,:men_holding_hands_light_skin_tone_medium-light_skin_tone:,👨🏻‍🤝‍👨🏼
2753,U+1F468-U+1F3FB-U+200D-U+1F91D-U+200D-U+1F468-U+1F3FD,:men_holding_hands_light_skin_tone_medium_skin_tone:,👨🏻‍🤝‍👨🏽
2754,U+1F46C-U+1F3FE,:men_holding_hands_medium-dark_skin_tone:,👬🏾
2755,U+1F468-U+1F3FE-U+200D-U+1F91D-U+200D-U+1F468-U+1F3FF,:men_holding_hands_medium-dark_skin_tone_dark_skin_tone:,👨🏾‍🤝‍👨🏿
2756,U+1F468-U+1F3FE-U+200D-U+1F91D-U+200D-U+1F468-U+1F3FB,:men_holding_hands_medium-dark_skin_tone_light_skin_tone:,👨🏾‍🤝‍👨🏻
2757,U+1F468-U+1F3FE-U+200D-U+1F91D-U+200D-U+1F468-U+1F3FC,:men_holding_hands_medium-dark_skin_tone_medium-light_skin_tone:,👨🏾‍🤝‍👨🏼
2758,U+1F468-U+1F3FE-U+200D-U+1F91D-U+200D-U+1F468-U+1F3FD,:men_holding_hands_medium-dark_skin_tone_medium_skin_tone:,👨🏾‍🤝‍👨🏽
2759,U+1F46C-U+1F3FC,:men_holding_hands_medium-light_skin_tone:,👬🏼
2760,U+1F468-U+1F3FC-U+200D-U+1F91D-U+200D-U+1F468-U+1F3FF,:men_holding_hands_medium-light_skin_tone_dark_skin_tone:,👨🏼‍🤝‍👨🏿
2761,U+1F468-U+1F3FC-U+200D-U+1F91D-U+200D-U+1F468-U+1F3FB,:men_holding_hands_medium-light_skin_tone_light_skin_tone:,👨🏼‍🤝‍👨🏻
2762,U+1F468-U+1F3FC-U+200D-U+1F91D-U+200D-U+1F468-U+1F3FE,:men_holding_hands_medium-light_skin_tone_medium-dark_skin_tone:,👨🏼‍🤝‍👨🏾
2763,U+1F468-U+1F3FC-U+200D-U+1F91D-U+200D-U+1F468-U+1F3FD,:men_holding_hands_medium-light_skin_tone_medium_skin_tone:,👨🏼‍🤝‍👨🏽
2764,U+1F46C-U+1F3FD,:men_holding_hands_medium_skin_tone:,👬🏽
2765,U+1F468-U+1F3FD-U+200D-U+1F91D-U+200D-U+1F468-U+1F3FF,:men_holding_hands_medium_skin_tone_dark_skin_tone:,👨🏽‍🤝‍👨🏿
2766,U+1F468-U+1F3FD-U+200D-U+1F91D-U+200D-U+1F468-U+1F3FB,:men_holding_hands_medium_skin_tone_light_skin_tone:,👨🏽‍🤝‍👨🏻
2767,U+1F468-U+1F3FD-U+200D-U+1F91D-U+200D-U+1F468-U+1F3FE,:men_holding_hands_medium_skin_tone_medium-dark_skin_tone:,👨🏽‍🤝‍👨🏾
2768,U+1F468-U+1F3FD-U+200D-U+1F91D-U+200D-U+1F468-U+1F3FC,:men_holding_hands_medium_skin_tone_medium-light_skin_tone:,👨🏽‍🤝‍👨🏼
2769,U+1F46F-U+200D-U+2642-U+FE0F,:men_with_bunny_ears:,👯‍♂️
2770,U+1F46F-U+200D-U+2642,:men_with_bunny_ears:,👯‍♂
2771,U+1F93C-U+200D-U+2642-U+FE0F,:men_wrestling:,🤼‍♂️
2772,U+1F93C-U+200D-U+2642,:men_wrestling:,🤼‍♂
2773,U+2764-U+FE0F-U+200D-U+1FA79,:mending_heart:,❤️‍🩹
2774,U+2764-U+200D-U+1FA79,:mending_heart:,❤‍🩹
2775,U+1F54E,:menorah:,🕎
2776,U+1F6B9,:men’s_room:,🚹
2777,U+1F9DC-U+200D-U+2640-U+FE0F,:mermaid:,🧜‍♀️
2778,U+1F9DC-U+200D-U+2640,:mermaid:,🧜‍♀
2779,U+1F9DC-U+1F3FF-U+200D-U+2640-U+FE0F,:mermaid_dark_skin_tone:,🧜🏿‍♀️
2780,U+1F9DC-U+1F3FF-U+200D-U+2640,:mermaid_dark_skin_tone:,🧜🏿‍♀
2781,U+1F9DC-U+1F3FB-U+200D-U+2640-U+FE0F,:mermaid_light_skin_tone:,🧜🏻‍♀️
2782,U+1F9DC-U+1F3FB-U+200D-U+2640,:mermaid_light_skin_tone:,🧜🏻‍♀
2783,U+1F9DC-U+1F3FE-U+200D-U+2640-U+FE0F,:mermaid_medium-dark_skin_tone:,🧜🏾‍♀️
2784,U+1F9DC-U+1F3FE-U+200D-U+2640,:mermaid_medium-dark_skin_tone:,🧜🏾‍♀
2785,U+1F9DC-U+1F3FC-U+200D-U+2640-U+FE0F,:mermaid_medium-light_skin_tone:,🧜🏼‍♀️
2786,U+1F9DC-U+1F3FC-U+200D-U+2640,:mermaid_medium-light_skin_tone:,🧜🏼‍♀
2787,U+1F9DC-U+1F3FD-U+200D-U+2640-U+FE0F,:mermaid_medium_skin_tone:,🧜🏽‍♀️
2788,U+1F9DC-U+1F3FD-U+200D-U+2640,:mermaid_medium_skin_tone:,🧜🏽‍♀
2789,U+1F9DC-U+200D-U+2642-U+FE0F,:merman:,🧜‍♂️
2790,U+1F9DC-U+200D-U+2642,:merman:,🧜‍♂
2791,U+1F9DC-U+1F3FF-U+200D-U+2642-U+FE0F,:merman_dark_skin_tone:,🧜🏿‍♂️
2792,U+1F9DC-U+1F3FF-U+200D-U+2642,:merman_dark_skin_tone:,🧜🏿‍♂
2793,U+1F9DC-U+1F3FB-U+200D-U+2642-U+FE0F,:merman_light_skin_tone:,🧜🏻‍♂️
2794,U+1F9DC-U+1F3FB-U+200D-U+2642,:merman_light_skin_tone:,🧜🏻‍♂
2795,U+1F9DC-U+1F3FE-U+200D-U+2642-U+FE0F,:merman_medium-dark_skin_tone:,🧜🏾‍♂️
2796,U+1F9DC-U+1F3FE-U+200D-U+2642,:merman_medium-dark_skin_tone:,🧜🏾‍♂
2797,U+1F9DC-U+1F3FC-U+200D-U+2642-U+FE0F,:merman_medium-light_skin_tone:,🧜🏼‍♂️
2798,U+1F9DC-U+1F3FC-U+200D-U+2642,:merman_medium-light_skin_tone:,🧜🏼‍♂
2799,U+1F9DC-U+1F3FD-U+200D-U+2642-U+FE0F,:merman_medium_skin_tone:,🧜🏽‍♂️
2800,U+1F9DC-U+1F3FD-U+200D-U+2642,:merman_medium_skin_tone:,🧜🏽‍♂
2801,U+1F9DC,:merperson:,🧜
2802,U+1F9DC-U+1F3FF,:merperson_dark_skin_tone:,🧜🏿
2803,U+1F9DC-U+1F3FB,:merperson_light_skin_tone:,🧜🏻
2804,U+1F9DC-U+1F3FE,:merperson_medium-dark_skin_tone:,🧜🏾
2805,U+1F9DC-U+1F3FC,:merperson_medium-light_skin_tone:,🧜🏼
2806,U+1F9DC-U+1F3FD,:merperson_medium_skin_tone:,🧜🏽
2807,U+1F687,:metro:,🚇
2808,U+1F9A0,:microbe:,🦠
2809,U+1F3A4,:microphone:,🎤
2810,U+1F52C,:microscope:,🔬
2811,U+1F595,:middle_finger:,🖕
2812,U+1F595-U+1F3FF,:middle_finger_dark_skin_tone:,🖕🏿
2813,U+1F595-U+1F3FB,:middle_finger_light_skin_tone:,🖕🏻
2814,U+1F595-U+1F3FE,:middle_finger_medium-dark_skin_tone:,🖕🏾
2815,U+1F595-U+1F3FC,:middle_finger_medium-light_skin_tone:,🖕🏼
2816,U+1F595-U+1F3FD,:middle_finger_medium_skin_tone:,🖕🏽
2817,U+1FA96,:military_helmet:,🪖
2818,U+1F396-U+FE0F,:military_medal:,🎖️
2819,U+1F396,:military_medal:,🎖
2820,U+1F30C,:milky_way:,🌌
2821,U+1F690,:minibus:,🚐
2822,U+2796,:minus:,➖
2823,U+1FA9E,:mirror:,🪞
2824,U+1FAA9,:mirror_ball:,🪩
2825,U+1F5FF,:moai:,🗿
2826,U+1F4F1,:mobile_phone:,📱
2827,U+1F4F4,:mobile_phone_off:,📴
2828,U+1F4F2,:mobile_phone_with_arrow:,📲
2829,U+1F911,:money-mouth_face:,🤑
2830,U+1F4B0,:money_bag:,💰
2831,U+1F4B8,:money_with_wings:,💸
2832,U+1F412,:monkey:,🐒
2833,U+1F435,:monkey_face:,🐵
2834,U+1F69D,:monorail:,🚝
2835,U+1F96E,:moon_cake:,🥮
2836,U+1F391,:moon_viewing_ceremony:,🎑
2837,U+1FACE,:moose:,🫎
2838,U+1F54C,:mosque:,🕌
2839,U+1F99F,:mosquito:,🦟
2840,U+1F6E5-U+FE0F,:motor_boat:,🛥️
2841,U+1F6E5,:motor_boat:,🛥
2842,U+1F6F5,:motor_scooter:,🛵
2843,U+1F3CD-U+FE0F,:motorcycle:,🏍️
2844,U+1F3CD,:motorcycle:,🏍
2845,U+1F9BC,:motorized_wheelchair:,🦼
2846,U+1F6E3-U+FE0F,:motorway:,🛣️
2847,U+1F6E3,:motorway:,🛣
2848,U+1F5FB,:mount_fuji:,🗻
2849,U+26F0-U+FE0F,:mountain:,⛰️
2850,U+26F0,:mountain:,⛰
2851,U+1F6A0,:mountain_cableway:,🚠
2852,U+1F69E,:mountain_railway:,🚞
2853,U+1F401,:mouse:,🐁
2854,U+1F42D,:mouse_face:,🐭
2855,U+1FAA4,:mouse_trap:,🪤
2856,U+1F444,:mouth:,👄
2857,U+1F3A5,:movie_camera:,🎥
2858,U+2716-U+FE0F,:multiply:,✖️
2859,U+2716,:multiply:,✖
2860,U+1F344,:mushroom:,🍄
2861,U+1F3B9,:musical_keyboard:,🎹
2862,U+1F3B5,:musical_note:,🎵
2863,U+1F3B6,:musical_notes:,🎶
2864,U+1F3BC,:musical_score:,🎼
2865,U+1F507,:muted_speaker:,🔇
2866,U+1F485,:nail_polish:,💅
2867,U+1F485-U+1F3FF,:nail_polish_dark_skin_tone:,💅🏿
2868,U+1F485-U+1F3FB,:nail_polish_light_skin_tone:,💅🏻
2869,U+1F485-U+1F3FE,:nail_polish_medium-dark_skin_tone:,💅🏾
2870,U+1F485-U+1F3FC,:nail_polish_medium-light_skin_tone:,💅🏼
2871,U+1F485-U+1F3FD,:nail_polish_medium_skin_tone:,💅🏽
2872,U+1F4DB,:name_badge:,📛
2873,U+1F3DE-U+FE0F,:national_park:,🏞️
2874,U+1F3DE,:national_park:,🏞
2875,U+1F922,:nauseated_face:,🤢
2876,U+1F9FF,:nazar_amulet:,🧿
2877,U+1F454,:necktie:,👔
2878,U+1F913,:nerd_face:,🤓
2879,U+1FABA,:nest_with_eggs:,🪺
2880,U+1FA86,:nesting_dolls:,🪆
2881,U+1F610,:neutral_face:,😐
2882,U+1F311,:new_moon:,🌑
2883,U+1F31A,:new_moon_face:,🌚
2884,U+1F4F0,:newspaper:,📰
2885,U+23ED-U+FE0F,:next_track_button:,⏭️
2886,U+23ED,:next_track_button:,⏭
2887,U+1F303,:night_with_stars:,🌃
2888,U+1F564,:nine-thirty:,🕤
2889,U+1F558,:nine_o’clock:,🕘
2890,U+1F977,:ninja:,🥷
2891,U+1F977-U+1F3FF,:ninja_dark_skin_tone:,🥷🏿
2892,U+1F977-U+1F3FB,:ninja_light_skin_tone:,🥷🏻
2893,U+1F977-U+1F3FE,:ninja_medium-dark_skin_tone:,🥷🏾
2894,U+1F977-U+1F3FC,:ninja_medium-light_skin_tone:,🥷🏼
2895,U+1F977-U+1F3FD,:ninja_medium_skin_tone:,🥷🏽
2896,U+1F6B3,:no_bicycles:,🚳
2897,U+26D4,:no_entry:,⛔
2898,U+1F6AF,:no_littering:,🚯
2899,U+1F4F5,:no_mobile_phones:,📵
2900,U+1F51E,:no_one_under_eighteen:,🔞
2901,U+1F6B7,:no_pedestrians:,🚷
2902,U+1F6AD,:no_smoking:,🚭
2903,U+1F6B1,:non-potable_water:,🚱
2904,U+1F443,:nose:,👃
2905,U+1F443-U+1F3FF,:nose_dark_skin_tone:,👃🏿
2906,U+1F443-U+1F3FB,:nose_light_skin_tone:,👃🏻
2907,U+1F443-U+1F3FE,:nose_medium-dark_skin_tone:,👃🏾
2908,U+1F443-U+1F3FC,:nose_medium-light_skin_tone:,👃🏼
2909,U+1F443-U+1F3FD,:nose_medium_skin_tone:,👃🏽
2910,U+1F4D3,:notebook:,📓
2911,U+1F4D4,:notebook_with_decorative_cover:,📔
2912,U+1F529,:nut_and_bolt:,🔩
2913,U+1F419,:octopus:,🐙
2914,U+1F362,:oden:,🍢
2915,U+1F3E2,:office_building:,🏢
2916,U+1F9D1-U+200D-U+1F4BC,:office_worker:,🧑‍💼
2917,U+1F9D1-U+1F3FF-U+200D-U+1F4BC,:office_worker_dark_skin_tone:,🧑🏿‍💼
2918,U+1F9D1-U+1F3FB-U+200D-U+1F4BC,:office_worker_light_skin_tone:,🧑🏻‍💼
2919,U+1F9D1-U+1F3FE-U+200D-U+1F4BC,:office_worker_medium-dark_skin_tone:,🧑🏾‍💼
2920,U+1F9D1-U+1F3FC-U+200D-U+1F4BC,:office_worker_medium-light_skin_tone:,🧑🏼‍💼
2921,U+1F9D1-U+1F3FD-U+200D-U+1F4BC,:office_worker_medium_skin_tone:,🧑🏽‍💼
2922,U+1F479,:ogre:,👹
2923,U+1F6E2-U+FE0F,:oil_drum:,🛢️
2924,U+1F6E2,:oil_drum:,🛢
2925,U+1F5DD-U+FE0F,:old_key:,🗝️
2926,U+1F5DD,:old_key:,🗝
2927,U+1F474,:old_man:,👴
2928,U+1F474-U+1F3FF,:old_man_dark_skin_tone:,👴🏿
2929,U+1F474-U+1F3FB,:old_man_light_skin_tone:,👴🏻
2930,U+1F474-U+1F3FE,:old_man_medium-dark_skin_tone:,👴🏾
2931,U+1F474-U+1F3FC,:old_man_medium-light_skin_tone:,👴🏼
2932,U+1F474-U+1F3FD,:old_man_medium_skin_tone:,👴🏽
2933,U+1F475,:old_woman:,👵
2934,U+1F475-U+1F3FF,:old_woman_dark_skin_tone:,👵🏿
2935,U+1F475-U+1F3FB,:old_woman_light_skin_tone:,👵🏻
2936,U+1F475-U+1F3FE,:old_woman_medium-dark_skin_tone:,👵🏾
2937,U+1F475-U+1F3FC,:old_woman_medium-light_skin_tone:,👵🏼
2938,U+1F475-U+1F3FD,:old_woman_medium_skin_tone:,👵🏽
2939,U+1F9D3,:older_person:,🧓
2940,U+1F9D3-U+1F3FF,:older_person_dark_skin_tone:,🧓🏿
2941,U+1F9D3-U+1F3FB,:older_person_light_skin_tone:,🧓🏻
2942,U+1F9D3-U+1F3FE,:older_person_medium-dark_skin_tone:,🧓🏾
2943,U+1F9D3-U+1F3FC,:older_person_medium-light_skin_tone:,🧓🏼
2944,U+1F9D3-U+1F3FD,:older_person_medium_skin_tone:,🧓🏽
2945,U+1FAD2,:olive:,🫒
2946,U+1F549-U+FE0F,:om:,🕉️
2947,U+1F549,:om:,🕉
2948,U+1F698,:oncoming_automobile:,🚘
2949,U+1F68D,:oncoming_bus:,🚍
2950,U+1F44A,:oncoming_fist:,👊
2951,U+1F44A-U+1F3FF,:oncoming_fist_dark_skin_tone:,👊🏿
2952,U+1F44A-U+1F3FB,:oncoming_fist_light_skin_tone:,👊🏻
